"Ind_Ebbinghaus_Diff_Error","Ind_Ebbinghaus_Strength_Error","Ind_Ebbinghaus_Interaction_Error","Ind_Ebbinghaus_Diff_RT","Ind_Ebbinghaus_Strength_RT","Ind_Ebbinghaus_Interaction_RT","Ind_MullerLyer_Diff_Error","Ind_MullerLyer_Strength_Error","Ind_MullerLyer_Interaction_Error","Ind_MullerLyer_Diff_RT","Ind_MullerLyer_Strength_RT","Ind_MullerLyer_Interaction_RT","Ind_VerticalHorizontal_Diff_Error","Ind_VerticalHorizontal_Strength_Error","Ind_VerticalHorizontal_Interaction_Error","Ind_VerticalHorizontal_Diff_RT","Ind_VerticalHorizontal_Strength_RT","Ind_VerticalHorizontal_Interaction_RT","Participant","PriorScale"
-19.7473,2.88502,8.542695,-0.7141855,-0.02297015,0.5943815,-32.00635,1.453395,0.8579535,-0.7060965,0.007123805,0.00872661,-11.08785,0.662453,0.701167,-0.583072,-0.00905573,0.01106495,"S486",4
-20.49955,2.488475,2.67137,-0.840987,-0.0211318,0.283821,-30.0975,1.58812,1.465205,-0.812996,0.0188906,-0.0100675,-15.62075,0.7603915,0.641421,-0.925822,0.04710125,0.002767545,"S330",0.5
-20.1913,2.503435,2.93113,-0.8448515,-0.02824845,0.273436,-29.5517,1.584775,1.58661,-0.8134295,0.01593305,-0.0123007,-15.6809,0.7448595,0.5568105,-0.946611,0.0430171,-0.0107993,"S330",1
-19.71075,2.520265,3.625865,-0.8674415,-0.0422595,0.224542,-27.7572,1.586145,2.017355,-0.7829765,0.00697203,-0.01135805,-15.4332,0.737448,0.546868,-0.8458105,0.0162888,0.003915175,"S330",2
-19.0046,2.497975,4.705235,-0.8393355,-0.0322043,0.271815,-24.90875,1.57033,2.487205,-0.4888715,-0.005390885,0.00869826,-15.6101,0.7379145,0.4920595,-0.304846,-0.01674405,0.0160348,"S330",4
-20.475,2.47457,2.540585,-0.839687,-0.0199119,0.291102,-30.42315,1.584705,1.38887,-0.81722,0.018765,-0.0102972,-15.1978,0.781391,0.7324205,-0.913775,0.0482226,0.004832735,"S094",0.5
-20.15555,2.4612,2.546765,-0.8401045,-0.01969105,0.29611,-30.51435,1.5737,1.35755,-0.8223475,0.01559555,-0.0129136,-15.2704,0.801803,0.735176,-0.912821,0.04389515,-0.002912925,"S094",1
-19.3045,2.39865,2.43597,-0.809618,-0.0294258,0.2990935,-30.4154,1.574915,1.4182,-0.794158,0.00550684,-0.00881719,-14.62775,0.814659,0.7939565,-0.7723385,0.001136175,-0.00677788,"S094",2
-17.97225,2.229585,2.031275,-0.671611,-0.04703745,0.599788,-30.21375,1.601155,1.55088,-0.4550625,-0.00479743,0.01439375,-13.71065,0.861492,0.751551,-0.4634975,-0.0299292,-0.00545323,"S094",4
-20.93055,2.37484,1.950265,-0.84046,-0.01994635,0.2912465,-30.1342,1.58347,1.42974,-0.817242,0.0186948,-0.01034855,-15.51615,0.7641225,0.6679435,-0.9243585,0.0467996,0.00286291,"S101",0.5
-21.11305,2.204535,1.058535,-0.8403945,-0.01968785,0.290676,-29.5492,1.55985,1.48827,-0.821884,0.0152529,-0.01332665,-15.36055,0.7545735,0.6514795,-0.9383065,0.0406555,-0.0111327,"S101",1
-20.79995,1.82829,-0.3574945,-0.8106475,-0.0366807,0.305963,-27.25875,1.495855,1.69774,-0.7999355,0.0015236,-0.01148575,-14.4714,0.7447675,0.754199,-0.464924,-0.02412335,0.0537143,"S101",2
-19.39375,1.197345,-2.25084,-0.5153175,-0.0739163,0.3980365,-21.63915,1.289455,1.758975,-0.400657,-0.007441345,0.01509355,-13.07605,0.74587,0.811907,-0.259397,-0.02705755,0.05202065,"S101",4
-20.6153,2.46734,2.47574,-0.8415985,-0.0209086,0.284884,-30.46665,1.58596,1.373545,-0.8114885,0.0192362,-0.00956069,-15.68405,0.744429,0.614354,-0.9112485,0.04893005,0.00582002,"S482",0.5
-20.4506,2.46424,2.513195,-0.845928,-0.0246402,0.2737475,-30.7721,1.57545,1.2972,-0.8104885,0.01709765,-0.01066295,-15.3401,0.7262375,0.6489875,-0.907477,0.046815,0.000704871,"S482",1
-20.1237,2.516615,2.840525,-0.8797135,-0.0344086,0.20213,-31.2008,1.56857,1.190645,-0.7941055,0.008810295,-0.01025985,-14.6025,0.7537615,0.88636,-0.8466685,0.0280209,-0.003062665,"S482",2
-20.365,2.884855,3.37197,-0.8719225,-0.04347885,0.158464,-32.2298,1.565185,1.12634,-0.523158,-0.00548763,0.0128756,-14.12945,0.8567805,1.342405,-0.5493155,-0.01104005,0.01062295,"S482",4
-20.60685,2.442245,2.382005,-0.840003,-0.01979765,0.291605,-30.4013,1.58625,1.39242,-0.8134465,0.0190936,-0.0100402,-15.74795,0.7539415,0.606472,-0.9227045,0.04739245,0.00278704,"S188",0.5
-20.37315,2.383405,2.148035,-0.838441,-0.01835155,0.2967465,-30.60535,1.5801,1.386375,-0.8144395,0.0168409,-0.0119844,-15.943,0.726655,0.4896635,-0.9377025,0.04319005,-0.0106801,"S188",1
-19.5282,2.226295,1.905275,-0.8237,-0.01132635,0.322864,-30.5959,1.59666,1.49137,-0.792339,0.01034025,-0.012459,-15.88655,0.7165825,0.4121585,-0.828446,0.0161658,-0.0008297275,"S188",2
-17.85835,1.91528,1.40829,-0.7405835,0.0036298,0.3484205,-31.5425,1.659145,1.839955,-0.556654,-0.00627339,0.008508505,-16.28905,0.737453,0.2876505,-0.456291,-0.02098895,0.0133715,"S188",4
-20.6484,2.44067,2.37547,-0.838328,-0.0190395,0.293172,-30.5599,1.582045,1.346225,-0.8106735,0.01940095,-0.00969222,-15.8053,0.732881,0.5645845,-0.909664,0.05033585,0.00773158,"S416",0.5
-20.5325,2.39621,2.26664,-0.837061,-0.01365045,0.2955915,-30.88525,1.565455,1.231275,-0.809523,0.0176782,-0.01134935,-15.4412,0.6874955,0.534141,-0.9088955,0.05092315,0.0103431,"S416",1
-20.0258,2.358955,2.472065,-0.8234485,-0.009087075,0.296929,-31.5151,1.55994,1.015575,-0.793498,0.01171085,-0.0132937,-14.7871,0.656429,0.605988,-0.9278615,0.05120265,0.009190065,"S416",2
-19.85465,2.501395,3.303155,-0.874627,0.00540354,0.1956695,-32.78015,1.58521,0.6418725,-0.687008,-0.007200715,0.003751255,-13.97335,0.588366,0.7328825,-0.9399905,0.0421358,-0.02046595,"S416",4
-20.7506,2.42164,2.209385,-0.839625,-0.0185704,0.292908,-30.435,1.586725,1.37659,-0.808498,0.0194818,-0.009278875,-15.78795,0.747311,0.587582,-0.8956185,0.0521327,0.0111455,"S236",0.5
-20.69705,2.345405,1.841155,-0.8388445,-0.0107231,0.300085,-30.66105,1.58317,1.300095,-0.804971,0.01818565,-0.009651515,-15.75845,0.734419,0.5186115,-0.8749575,0.05463895,0.02400055,"S236",1
-20.5277,2.25694,1.441495,-0.863564,-0.00543906,0.3081775,-30.9914,1.596455,1.179415,-0.781633,0.01228855,-0.00925579,-15.925,0.769043,0.4925775,-0.8783725,0.0564171,0.02558495,"S236",2
-20.921,2.333595,1.17363,-0.861425,-0.0105277,0.2527315,-32.0923,1.659325,0.91319,-0.595794,-0.004165205,0.00629506,-17.5066,0.9182465,0.3551065,-0.835688,0.0295318,0.03217225,"S236",4
-20.57355,2.5021,2.63682,-0.8395865,-0.0189074,0.2928975,-30.31655,1.589165,1.412795,-0.816779,0.01847895,-0.01059505,-15.8438,0.734217,0.5468395,-0.917854,0.0488546,0.00505585,"S227",0.5
-20.5039,2.554075,2.834305,-0.8356215,-0.013213,0.300699,-30.43615,1.590785,1.39979,-0.818633,0.0145483,-0.01375415,-15.637,0.6891845,0.4544095,-0.9298055,0.04745075,-0.0006174065,"S227",1
-20.70205,2.70683,3.46117,-0.8422465,0.00204503,0.3479705,-30.5022,1.61382,1.44172,-0.771572,0.0039638,-0.01203005,-15.4457,0.6716315,0.342252,-0.9081245,0.0403148,0.0105276,"S227",2
-22.55465,3.11384,4.335325,-0.8417405,0.01437725,0.3900455,-31.148,1.681115,1.477685,-0.457223,-0.0105085,0.01626445,-15.8598,0.652058,0.06292725,-0.633937,-0.00338097,0.0614148,"S227",4
-20.7402,2.42862,2.217795,-0.8400245,-0.0187245,0.295432,-30.48745,1.581035,1.34198,-0.8174515,0.0188876,-0.0100992,-15.43615,0.772463,0.6895425,-0.923121,0.04624105,0.002644865,"S277",0.5
-20.7516,2.36472,1.69862,-0.837731,-0.012012,0.3091,-30.74045,1.556005,1.205395,-0.8210125,0.0162928,-0.0118074,-15.5045,0.774207,0.6643845,-0.9295945,0.0398241,-0.0111137,"S277",1
-20.6226,2.28855,0.8849635,-0.842092,-0.00723834,0.372578,-30.8226,1.519125,0.9340965,-0.8091345,0.00902178,-0.00853775,-15.17205,0.7921695,0.7250525,-0.711702,-0.00393217,0.01262375,"S277",2
-21.3247,2.347085,-0.8544125,-0.844845,0.007016405,0.512103,-30.1065,1.410755,0.460551,-0.632441,-0.00188497,0.0127342,-15.3095,0.85107,0.734041,-0.2488305,-0.03659485,0.0399095,"S277",4
-20.7097,2.425905,2.31794,-0.8413895,-0.0197967,0.2911605,-30.4115,1.58159,1.36179,-0.818015,0.0187684,-0.01014585,-15.4828,0.7650375,0.6645865,-0.9196145,0.04673645,0.0037639,"S052",0.5
-20.63185,2.339505,2.12383,-0.843967,-0.01931805,0.29487,-30.3877,1.560665,1.27714,-0.8226015,0.0157198,-0.0119207,-15.3451,0.750821,0.6135865,-0.922628,0.0416773,-0.005049725,"S052",1
-20.09815,2.15854,2.34684,-0.865845,-0.0196555,0.3001775,-29.7285,1.53632,1.160015,-0.794203,0.004731065,-0.00634863,-14.6062,0.7477995,0.628181,-0.7139745,0.001391175,0.01859085,"S052",2
-18.73195,1.803645,3.795915,-0.841384,-0.02500095,0.2772485,-27.4627,1.471995,0.8377995,-0.5224635,-0.005467475,0.0196556,-13.30655,0.7429515,0.553826,-0.3160565,-0.02731705,0.0582978,"S052",4
-20.57475,2.49302,2.65022,-0.837919,-0.01865625,0.2966915,-30.4661,1.581835,1.358475,-0.8145935,0.01887735,-0.01011155,-15.3135,0.7814115,0.730903,-0.9175305,0.04788725,0.003663655,"S390",0.5
-20.3712,2.53843,3.089605,-0.83345,-0.01183125,0.3104745,-30.73535,1.564745,1.254875,-0.8170015,0.0160684,-0.0123193,-15.4033,0.8039455,0.762849,-0.923176,0.0440278,-0.008939825,"S390",1
-19.9729,2.73156,4.645095,-0.807402,-0.009733675,0.344488,-30.9268,1.540775,1.085675,-0.798119,0.008612905,-0.01342025,-15.11805,0.8406295,0.9510285,-0.786604,0.004204765,-0.0128061,"S390",2
-20.1877,3.3016,7.35225,-0.8356045,-0.00989835,0.305033,-31.00315,1.505045,0.748624,-0.636564,-0.005667855,-0.00283757,-15.6534,0.9552485,1.239255,-0.4491435,-0.02437645,0.003332645,"S390",4
-20.64035,2.465065,2.485335,-0.840455,-0.0202777,0.284805,-30.36205,1.58461,1.3981,-0.8130245,0.0189938,-0.0101225,-15.54655,0.761774,0.654121,-0.9166605,0.048382,0.004280585,"S026",0.5
-20.48885,2.456025,2.528135,-0.840968,-0.02165135,0.2789675,-30.1957,1.571315,1.403815,-0.812669,0.01637195,-0.01239865,-15.64655,0.7443515,0.58027,-0.921187,0.04544895,-0.008131955,"S026",1
-20.201,2.508225,3.16983,-0.857192,-0.02903475,0.1846545,-29.44995,1.569915,1.54402,-0.781169,0.00898749,-0.01253375,-15.45345,0.734428,0.5777895,-0.9004795,0.0301894,-0.01357435,"S026",2
-20.4637,2.76998,4.752895,-0.85045,-0.04623375,0.07930155,-27.8784,1.566295,1.70389,-0.5651675,-0.00757489,0.01113965,-15.7505,0.724395,0.5572455,-0.7619565,0.01368155,-0.0230345,"S026",4
-20.6246,2.455985,2.3912,-0.839538,-0.01927435,0.2921735,-30.3212,1.58904,1.417855,-0.813627,0.01925605,-0.00971106,-15.73955,0.7531585,0.6127245,-0.908077,0.0498614,0.007579725,"S488",0.5
-20.5326,2.407605,2.183175,-0.8373255,-0.01647515,0.300463,-30.35545,1.59292,1.42447,-0.8171175,0.0172178,-0.01118095,-15.8411,0.735018,0.5359495,-0.900839,0.0488143,0.01168735,"S488",1
-20.30035,2.32212,1.67067,-0.8291685,-0.0135732,0.3274935,-30.2259,1.620295,1.536205,-0.8169875,0.01034615,-0.01300125,-15.958,0.7501845,0.5314575,-0.8548945,0.0403586,0.01962615,"S488",2
-20.11425,2.17455,1.08686,-0.836433,-0.0190509,0.371252,-30.63355,1.725885,1.69656,-0.646565,-0.004336345,0.00171036,-16.86175,0.8126365,0.4822975,-0.489292,-0.00235815,0.04922435,"S488",4
-20.6435,2.450525,2.337725,-0.8400085,-0.019947,0.2920415,-30.341,1.588255,1.403035,-0.818786,0.01882655,-0.01039795,-15.32955,0.7791985,0.7191265,-0.9218095,0.04676545,0.00188473,"S347",0.5
-20.55705,2.405095,1.892135,-0.8395805,-0.01877365,0.2918035,-30.5393,1.588625,1.35937,-0.8223815,0.0158344,-0.01346985,-15.5262,0.797761,0.7141185,-0.933554,0.04121725,-0.01638035,"S347",1
-20.3043,2.282115,0.886622,-0.827685,-0.0312842,0.279369,-30.719,1.60435,1.32405,-0.795896,0.006022665,-0.0108673,-15.48355,0.82641,0.806627,-0.668483,-0.004784465,0.0103711,"S347",2
-20.3957,2.100005,-1.59131,-0.673606,-0.0397021,0.2421765,-31.45035,1.67146,1.27781,-0.566192,-0.00532113,0.01151685,-16.4194,0.9327505,0.9144755,-0.245668,-0.01745865,0.01345645,"S347",4
-20.71165,2.42795,2.24148,-0.8427925,-0.02073615,0.2852155,-30.5039,1.58283,1.35169,-0.8191025,0.0185698,-0.01051205,-15.86945,0.7406715,0.559892,-0.91928,0.04790125,0.00494884,"S460",0.5
-20.60335,2.36029,1.90544,-0.8509975,-0.0247881,0.275666,-30.8974,1.567965,1.239415,-0.8243205,0.0151235,-0.01337165,-15.7896,0.7116765,0.4653465,-0.922907,0.0439292,0.000547095,"S460",1
-20.1623,2.291365,1.684845,-0.867044,-0.04035565,0.2068135,-31.37395,1.560175,1.041715,-0.801543,0.00625145,-0.010976,-16.01965,0.732086,0.3990435,-0.7785295,0.0142983,0.0307913,"S460",2
-20.1072,2.363665,1.547085,-0.7662755,-0.05352115,0.1342965,-32.59795,1.559165,0.772482,-0.628202,-0.00137399,0.00699751,-17.5249,0.8317955,0.16875,-0.567591,-0.00733457,0.05167225,"S460",4
-21.1796,2.36007,1.8102,-0.8416325,-0.0208098,0.2855745,-30.31945,1.586035,1.426325,-0.8148005,0.01866365,-0.0103255,-15.3069,0.779132,0.7075035,-0.9205345,0.046821,0.00264031,"S080",0.5
-21.7384,2.2139,0.8516505,-0.848085,-0.0261716,0.273529,-30.2557,1.577615,1.469115,-0.8152485,0.01513245,-0.01279405,-15.5275,0.789578,0.640627,-0.9242135,0.0414163,-0.01042375,"S080",1
-22.43435,1.962595,-0.3416315,-0.8443935,-0.0514274,0.2506695,-29.6844,1.57121,1.706025,-0.7701945,0.003755415,-0.00965523,-15.4303,0.8002235,0.5630555,-0.486824,-0.0299514,0.04881485,"S080",2
-23.6632,1.788175,-1.63067,-0.5894215,-0.0764547,0.3264515,-29.13205,1.55929,2.19245,-0.3525785,-0.01171985,0.01832025,-15.46545,0.863808,0.36829,-0.3325235,-0.0438389,0.07499785,"S080",4
-20.64145,2.43425,2.296865,-0.8372425,-0.01905145,0.2965455,-30.4514,1.585285,1.383855,-0.819093,0.0191219,-0.01009295,-15.8746,0.740373,0.56789,-0.914606,0.04927325,0.00628467,"S446",0.5
-20.48245,2.36673,1.92206,-0.8299275,-0.01402545,0.307738,-30.61705,1.575115,1.333245,-0.8266905,0.0168505,-0.01254235,-15.7553,0.7149595,0.5078235,-0.9228125,0.0480803,0.00602077,"S446",1
-19.88135,2.230505,1.362215,-0.8075985,-0.01090625,0.324484,-30.57845,1.583295,1.37798,-0.83843,0.01045475,-0.0154693,-15.97335,0.7460055,0.5238055,-0.9048325,0.04429665,0.0170977,"S446",2
-19.04955,2.04606,0.462664,-0.9014535,0.0101024,0.2701785,-30.9063,1.6358,1.49719,-0.683087,0.000612275,-0.001291475,-17.6518,0.8707655,0.547819,-0.40553,-0.0247412,0.0973071,"S446",4
-20.68465,2.443785,2.297215,-0.838466,-0.0183139,0.2943065,-30.45795,1.583025,1.37196,-0.8153145,0.0188652,-0.01013165,-15.80925,0.7323315,0.5644455,-0.9089515,0.04963785,0.0059158,"S318",0.5
-20.651,2.40931,2.01774,-0.8302165,-0.0117735,0.304609,-30.59205,1.568345,1.32482,-0.816131,0.0161886,-0.0120658,-15.4717,0.6949995,0.5452485,-0.912891,0.0480161,-0.002893835,"S318",1
-20.45255,2.393365,1.59486,-0.8059705,0.0009769865,0.3485235,-30.5008,1.56143,1.32789,-0.784446,0.00924684,-0.01048735,-15.0528,0.703456,0.655305,-0.926053,0.036376,-0.01512085,"S318",2
-21.075,2.587895,0.6872165,-0.867891,0.006338715,0.25636,-30.5002,1.56142,1.356155,-0.622475,-0.001113905,0.00120493,-14.92805,0.752756,0.780047,-0.9208305,0.03057755,-0.0267981,"S318",4
-20.4986,2.4809,2.607765,-0.8398425,-0.020049,0.288973,-30.4552,1.582065,1.371175,-0.81785,0.0188629,-0.01016125,-15.62385,0.748571,0.6098105,-0.9143735,0.0493629,0.00683753,"S115",0.5
-20.1177,2.49531,2.864315,-0.838898,-0.01980095,0.28637,-30.6105,1.564655,1.31599,-0.8233315,0.01581265,-0.0125246,-15.34795,0.7197675,0.5378875,-0.920296,0.0483159,0.007234575,"S115",1
-19.0974,2.53137,3.474675,-0.8447415,-0.02607615,0.2586055,-30.46265,1.538385,1.322095,-0.8215625,0.00653322,-0.0139434,-14.36265,0.697378,0.504361,-0.8972235,0.03848735,0.0129047,"S115",2
-17.42045,2.655485,4.3673,-0.7933515,-0.0271417,0.2662105,-29.77995,1.471175,1.371255,-0.579891,-0.006357085,0.0112665,-12.20055,0.6678325,0.318828,-0.524698,0.003822515,0.0305703,"S115",4
-20.68145,2.433605,2.26662,-0.840602,-0.02076245,0.2850285,-30.49635,1.583295,1.35643,-0.81024,0.0194298,-0.00940016,-15.75615,0.7521665,0.609317,-0.905026,0.0500107,0.007573975,"S075",0.5
-20.5858,2.37063,1.942545,-0.8445545,-0.02598305,0.276471,-30.79385,1.56628,1.281785,-0.809345,0.0177544,-0.01024125,-15.7146,0.7468045,0.5741295,-0.8910675,0.0493726,0.00845446,"S075",1
-20.1707,2.30258,1.618065,-0.8625025,-0.03583075,0.213356,-31.3033,1.573405,1.19052,-0.7969495,0.008946585,-0.01295795,-15.72045,0.795926,0.674245,-0.8488695,0.04153965,0.00839128,"S075",2
-20.09765,2.41836,1.469775,-0.744953,-0.0569223,0.46783,-32.6855,1.64422,1.013135,-0.633935,-0.0132075,0.005361295,-17.15675,0.984021,0.814925,-0.615257,0.01676675,0.004736565,"S075",4
-20.7064,2.432745,2.267205,-0.840443,-0.0203843,0.289922,-30.2239,1.5882,1.42229,-0.8170505,0.0188289,-0.0102165,-15.28295,0.7778575,0.726343,-0.9211765,0.0471555,0.00194365,"S479",0.5
-20.74365,2.366435,1.837135,-0.8420305,-0.02154475,0.287919,-30.1786,1.58639,1.39421,-0.822672,0.01587635,-0.01254795,-15.2794,0.791687,0.7587805,-0.9369235,0.04202845,-0.01845345,"S479",1
-20.43775,2.21983,1.024215,-0.8136335,-0.0349694,0.2968135,-29.67755,1.588015,1.357185,-0.8177235,0.0074889,-0.01139265,-14.55245,0.7985285,0.900588,-0.672512,-0.009741525,-0.004423255,"S479",2
-19.4349,1.89765,-0.007424685,-0.534962,-0.07067795,0.374336,-28.6383,1.568575,1.128105,-0.5311145,-0.00644222,0.017232,-13.9189,0.8118125,1.078925,-0.38555,-0.0252638,0.000153604,"S479",4
-20.75105,2.421355,2.3146,-0.841005,-0.02001955,0.2921655,-30.24755,1.59067,1.43856,-0.818971,0.018644,-0.01046105,-15.57775,0.767956,0.6783235,-0.918544,0.04746085,0.00421154,"S248",0.5
-20.68745,2.348025,2.08809,-0.8421495,-0.02058585,0.2942655,-30.2857,1.59618,1.456075,-0.8247735,0.0152703,-0.0131307,-15.64675,0.774359,0.6760515,-0.92226,0.0427745,-0.00414181,"S248",1
-20.0938,2.2362,2.438045,-0.7785255,-0.035167,0.332883,-30.16365,1.61633,1.56272,-0.804088,0.004610345,-0.00829493,-15.75765,0.818839,0.824563,-0.513493,-0.01388145,0.04065525,"S248",2
-19.04225,2.121565,3.767185,-0.519748,-0.0671223,0.3559585,-30.8691,1.67515,1.761715,-0.3499045,-0.009500835,0.01946075,-17.3727,0.975282,1.046175,-0.257696,-0.0098364,0.0242599,"S248",4
-20.79235,2.419575,2.207195,-0.8409065,-0.02073305,0.2867725,-30.3133,1.585345,1.406755,-0.8127535,0.0188869,-0.010008,-15.61455,0.7583215,0.637793,-0.9262565,0.0471372,0.00311853,"S346",0.5
-20.8198,2.343785,1.74841,-0.8429345,-0.02495445,0.2853685,-30.2984,1.57416,1.39863,-0.8125105,0.01608835,-0.01174785,-15.53695,0.739895,0.58415,-0.9414835,0.04293545,-0.005752285,"S346",1
-20.70815,2.260425,1.340815,-0.8543935,-0.04330315,0.2279885,-29.7216,1.55837,1.51404,-0.7721375,0.004870755,-0.00892682,-15.0235,0.745211,0.611818,-0.7465225,0.01150985,0.02505345,"S346",2
-21.05775,2.329065,0.6417155,-0.8026615,-0.0816972,0.0740681,-28.6968,1.512075,1.701615,-0.4579955,-0.009169665,0.016489,-14.5485,0.772903,0.589485,-0.2899185,-0.01924555,0.0526984,"S346",4
-20.6933,2.43076,2.255525,-0.841445,-0.02074905,0.2865785,-30.3418,1.58904,1.412165,-0.813743,0.01880035,-0.0101873,-15.5142,0.7691415,0.6834,-0.9201375,0.0476714,0.0040286,"S269",0.5
-20.6179,2.363205,1.88952,-0.847199,-0.0248989,0.2773985,-30.46,1.591705,1.401655,-0.8140365,0.0154871,-0.01226355,-15.58385,0.7793175,0.684172,-0.930595,0.04358385,-0.00819358,"S269",1
-20.29585,2.27618,1.54843,-0.768663,-0.04920425,0.346694,-30.6258,1.613215,1.492135,-0.7433115,-0.0005180465,-0.006319635,-15.34685,0.8291835,0.8498995,-0.8806505,0.0204157,-0.00792171,"S269",2
-20.333,2.31563,0.879511,-0.6173465,-0.07441795,0.475359,-31.6979,1.6901,1.686515,-0.4297145,-0.00839596,0.01515345,-15.97445,1.00864,1.109085,-0.719997,0.00337544,0.00226292,"S269",4
-20.1821,2.56038,3.18603,-0.835122,-0.0172798,0.303168,-30.50585,1.58375,1.369155,-0.8092555,0.0191585,-0.009781705,-15.7268,0.7531305,0.6159835,-0.925618,0.04753125,0.003715315,"S203",0.5
-19.55525,2.710305,4.466245,-0.819135,-0.005975025,0.3316765,-30.75595,1.57409,1.33349,-0.8060355,0.0170071,-0.01126985,-15.5717,0.73837,0.5812035,-0.9337865,0.04501305,-0.001728475,"S203",1
-18.97425,3.0237,6.825145,-0.7304035,0.002888505,0.455306,-30.9618,1.592045,1.39738,-0.774813,0.0104564,-0.0111378,-15.43485,0.7627965,0.6633705,-0.9051905,0.03055995,0.0091783,"S203",2
-20.0211,3.578085,9.89384,-0.6019585,-0.0216553,0.6106895,-32.01675,1.69326,1.58859,-0.548646,-0.004820165,0.007328615,-15.82475,0.849833,0.7609435,-0.6727085,0.00925199,0.04148455,"S203",4
-20.5737,2.469175,2.489485,-0.839803,-0.01975665,0.290501,-30.30445,1.58921,1.42712,-0.8117625,0.01929295,-0.009818875,-15.36065,0.780903,0.7105115,-0.9190815,0.0476791,0.003552435,"S190",0.5
-20.3225,2.455655,2.44439,-0.8395055,-0.0175438,0.290342,-30.37065,1.594825,1.43424,-0.81164,0.01753855,-0.01113295,-15.7895,0.797445,0.651413,-0.9221,0.04284405,-0.009045175,"S190",1
-19.6621,2.44963,2.4429,-0.8524405,-0.0162518,0.254045,-30.2267,1.625015,1.5668,-0.795096,0.01214765,-0.0124448,-16.19985,0.828991,0.6030885,-0.684663,-0.00910697,-0.002140235,"S190",2
-18.7932,2.470625,2.147375,-0.889584,-0.02035895,0.1660675,-30.7764,1.72827,1.809145,-0.590977,-0.00848693,0.0006874935,-18.29895,0.954541,0.4756895,-0.293733,-0.04488045,0.0373007,"S190",4
-20.85705,2.410055,2.17009,-0.84086,-0.0204365,0.2897495,-30.28705,1.58592,1.42807,-0.8133935,0.0189247,-0.0100161,-14.85115,0.7848125,0.761071,-0.9189145,0.047633,0.004398555,"S299",0.5
-20.9346,2.321135,1.712335,-0.844826,-0.0222364,0.286598,-30.1655,1.57409,1.452755,-0.8143655,0.0160566,-0.0116531,-14.85235,0.796032,0.7402515,-0.927399,0.0435335,-0.00369179,"S299",1
-20.32075,2.135145,1.41687,-0.8577275,-0.02944785,0.288605,-29.35805,1.55592,1.663445,-0.784068,0.006906475,-0.008039325,-13.70295,0.7356425,0.644879,-0.874443,0.03304595,0.01147965,"S299",2
-18.5841,1.79443,1.709655,-0.742855,-0.0451023,0.4418955,-27.4166,1.499955,2.007925,-0.514257,-0.00666108,0.01871115,-10.98015,0.609541,0.4771305,-0.405372,-0.0240555,0.0620531,"S299",4
-20.7147,2.405315,2.2458,-0.840511,-0.0198682,0.290971,-30.29895,1.58481,1.423485,-0.815166,0.01871285,-0.01027665,-15.8021,0.743005,0.586535,-0.9242445,0.04701425,0.00255124,"S024",0.5
-20.50175,2.279935,1.97198,-0.840023,-0.0201866,0.2973035,-30.1431,1.571235,1.469835,-0.816627,0.01557025,-0.0127299,-15.77495,0.703489,0.50636,-0.934507,0.04180105,-0.0116994,"S024",1
-19.55425,2.036555,2.10168,-0.818127,-0.029992,0.316341,-29.2225,1.55487,1.80115,-0.787122,0.006470535,-0.0122283,-15.48375,0.6772785,0.487124,-0.867199,0.0162669,-0.007109865,"S024",2
-17.64375,1.590255,3.853525,-0.7239495,-0.04957185,0.446799,-27.50455,1.523055,2.371305,-0.578739,-0.005179435,0.004564475,-15.11245,0.6398415,0.507626,-0.4972305,-0.01879245,0.0119071,"S024",4
-20.6763,2.40892,2.231235,-0.8393765,-0.0201141,0.2890245,-30.4206,1.584865,1.374075,-0.818625,0.01853575,-0.0106179,-15.66585,0.7481095,0.618465,-0.917648,0.0474676,0.003978625,"S082",0.5
-20.3786,2.3015,1.71859,-0.8402915,-0.0220663,0.2879845,-30.53385,1.57683,1.337865,-0.8242645,0.01446615,-0.01419825,-15.5356,0.7157875,0.5724185,-0.920217,0.0425957,-0.00421173,"S082",1
-19.1957,2.04058,1.086635,-0.817474,-0.04907065,0.2764625,-30.50435,1.582945,1.34194,-0.7908745,0.001748025,-0.00923095,-14.93795,0.692481,0.6402465,-0.582368,-0.0152908,0.04923925,"S082",2
-16.14815,1.520935,-0.02034735,-0.5791615,-0.0915439,0.3545035,-30.34815,1.63241,1.30632,-0.2902835,-0.00956514,0.01983375,-14.40135,0.614303,0.8010705,-0.374629,-0.0283818,0.06837925,"S082",4
-20.5824,2.454215,2.45146,-0.839198,-0.01925675,0.291998,-30.37065,1.587635,1.39523,-0.817305,0.0186259,-0.01051425,-15.77025,0.7424115,0.5857625,-0.9197395,0.04739185,0.003473675,"S304",0.5
-20.32705,2.40483,2.39619,-0.83725,-0.014084,0.3030995,-30.5252,1.58479,1.3562,-0.8224885,0.0148086,-0.0139716,-15.66755,0.6994105,0.481863,-0.9285055,0.041915,-0.00943033,"S304",1
-19.50655,2.2897,2.59554,-0.8353795,-0.0164307,0.3013385,-30.5872,1.597355,1.311385,-0.795196,0.00315611,-0.01448165,-15.2349,0.669717,0.4367945,-0.8524425,0.01810765,-0.001905895,"S304",2
